Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
amanda_dance_menu_1057c293		"Стефан, что ты делаешь?!" прошептала Аманда. Впрочем танцевать она не перестала и рук ваших не убрала.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	103	"[what]"
amanda_dance_menu_8b7561fd		"Стефан, что ты делаешь?!" прошептала Аманда и передвинула ваши руки с попы на талию.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	108	"[what]"
amanda_dance_menu_8f721e76		"Стефан, что ты такое делаешь?!" закричала Аманда, с размаху дала вам смачную пощечину, развернулась и ушла, оставив вас в одиночестве.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	113	"[what]"
amanda_dance_menu_37b88508_3		Танец закончился и вы вернулись к колоннаде.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	120	"[what]"
amanda_dance_menu_696c5e75		Ваши беспокойные ручки начали гладить и сжимать попку Аманды.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	123	"[what]"
amanda_dance_menu_490a5494		Аманда улыбнулась и прижалась вплотную к вам, начав тереться своими сисечками о вашу грудь.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	125	"[what]"
amanda_dance_menu_e6ec3835		"Стефанчик, что ты делаешь?! Мы же все-таки не на виду у всех" прошептала Аманда, но не сделала ничего, чтобы остановить вас.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	131	"[what]"
amanda_dance_menu_8b7561fd_1		"Стефан, что ты делаешь?!" прошептала Аманда и передвинула ваши руки с попы на талию.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	136	"[what]"
amanda_dance_menu_8f721e76_1		"Стефан, что ты такое делаешь?!" закричала Аманда, с размаху дала вам смачную пощечину, развернулась и ушла, оставив вас в одиночестве.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	141	"[what]"
amanda_dance_menu_37b88508_4		Танец закончился и вы вернулись к колоннаде.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	148	"[what]"
amanda_dance_menu_7e5aa82b		Продолжая танцевать, вы вдруг наклонились к Аманде и впились в ее губы своими.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	151	"[what]"
amanda_dance_menu_60058921		Аманда с готовностью ответила на ваш поцелуй, страстно переплетаясь с вами языками.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	153	"[what]"
amanda_dance_menu_3a3b1222		Преодолев секундное замешательство, Аманда откликнулась на ваш поцелуй, хотя и без особого энтузиазма.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	158	"[what]"
amanda_dance_menu_95f08d3f		"Стефанчик, что ты делаешь?!" прошептала Аманда и отстранилась от вас.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	163	"[what]"
amanda_dance_menu_8f721e76_2		"Стефан, что ты такое делаешь?!" закричала Аманда, с размаху дала вам смачную пощечину, развернулась и ушла, оставив вас в одиночестве.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	168	"[what]"
amanda_dance_menu_37b88508_5		Танец закончился и вы вернулись к колоннаде.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	175	"[what]"
amanda_dance_menu_cd62cb8e		Продолжая танцевать, вы вдруг прошептали Аманде на ушко: 'Милая, а может прогуляемся немного?'	game/NPC/Girls/Amanda/IntAmandaDance.rpy	180	"[what]"
amanda_dance_menu_a8c603e0		"Ага, значит то ты меня ругаешь, шлюхой обзываешь, учишь скромности и всякому возвышенному да? Ф как танцы - так все мигом забыл и мало что за задницу лапаешь, так еще и в подворотню тащищь?" обругала ваше двуличие Аманда.{p}"Знаешь что, иди себе сам в свою подворотню и сам с собою там что хочешь то и делай. Впрочем, ты только одного и хочешь. А я пока пойду!" гневно сказала Аманда, слово с делом у нее не разошлись и она развернулась и ушла, оставив вас в одиночестве.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	181	"[what]"
amanda_dance_menu_cd62cb8e_1		Продолжая танцевать, вы вдруг прошептали Аманде на ушко: 'Милая, а может прогуляемся немного?'	game/NPC/Girls/Amanda/IntAmandaDance.rpy	192	"[what]"
amanda_dance_menu_b42702d0		"Стефан, ты что, предлагаешь мне пойти с тобой в какую-то подворотню? Мне?!" гневно сказала Аманда, развернулась и ушла, оставив вас в одиночестве.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	193	"[what]"
amanda_dance_menu_a1802309		Вы посмотрели на Аманду и мессира Легаре.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	201	"[what]"
amanda_dance_menu_1d929e46		[dance_message]	game/NPC/Girls/Amanda/IntAmandaDance.rpy	213	"[what]"
amanda_dance_menu_811eb223		[legare_go_message]	game/NPC/Girls/Amanda/IntAmandaDance.rpy	219	"[what]"
amanda_dance_menu_530fa034		Музыка доиграла и Аманда с мессиром Легаре разошлись.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	225	"[what]"
amanda_dance_menu_99160b11		Нежелая больше смотреть на это непотребство вы решительно подошли к парочке и заявили:\n'Мессир! Что вы себе позволяете?! У вас же есть дети старше Аманды, да и вы женаты! А ты что возомнила?! Разве ты не видишь, что он ей по возрасту годится в опекуны! А ну, кыш отседа и чтобы больше я такого не видел!'	game/NPC/Girls/Amanda/IntAmandaDance.rpy	229	"[what]"
amanda_dance_menu_3f567dd2		"Да и вообще, я тебе ведь уже запрещал с ним танцевать, а ты опять за старое! Или ты оглохла или память потеряла?" продолжаете орать вы.	game/NPC/Girls/Amanda/IntAmandaDance.rpy	232	"[what]"
