status,categories,relative_path,current_size,web_size,current_mtime,web_mtime,current_sha256,web_sha256,current_classes,web_classes,current_defaults,web_defaults,current_defines,web_defines,current_functions,web_functions,current_labels,web_labels,symbols_current_only,symbols_web_only
modified,calendar_time;combat_enemies;rooms_objects;schedules,Utilities/Time/AdvanceTime.rpy,1970,2080,2026-06-06T16:28:24,2026-05-25T20:34:29,c05f0712941f81c9beaa45429318186b23ece46d7ac1f7c3a0c85c006f558f16,c588598e1198f23ae1edac9f2a98238028945ef6abe52db1447de6ce5b46a97b,0,0,1,4,0,0,1,2,3,2,function:advance_time_runtime;label:AdvanceTimeAndRestore,default:LastAdvancedTimeSlots;default:LastTimeAdvanceKind;default:LastTimeAdvanceSource;function:advance_time_slot_runtime;function:mark_time_advance
modified,calendar_time,Utilities/Time/DayToText.rpy,678,260,2026-06-06T15:57:34,2026-05-25T20:34:29,bd7dcaba1bc7fa8332e689ceeda7a5b0a8184753d92f9365d4a28bacfe8df880,8629ad1908f0af06add677e725f987c7a0cae0d8ca94597d5036aab6bbd21189,0,0,0,0,0,0,0,0,1,1,,
modified,calendar_time;events_threads;items_inventory_clothes;player_state;rooms_objects,Utilities/Time/NextDay.rpy,16425,16274,2026-06-07T20:26:52,2026-05-25T20:34:29,1e1f86e8b76a3848239c07f7d469b8aac49324bd2e995fe3dd744ecda236e030,ddf404a2a3129d166550550a7a3391ccc09e34bbc4506bb1ffcb2dcee3bbb6b3,0,0,2,4,0,0,3,3,1,1,,default:SleepWakeHourOverride;default:SleepWakeMinuteOverride
modified,calendar_time;combat_enemies;events_threads;people_npc;player_state,Utilities/Time/NextDay_FinishDayEvents.rpy,9894,9181,2026-06-02T03:41:08,2026-05-25T20:34:29,da0a9198db2ea5518b643c991b630e70fec33fe30deeb6ce2a312b9c7a34f504,bcf69d805d37c232aa199ed34e521d43b0cfb4990d75edf536a0b3ab7ea0e1ce,0,0,0,0,0,0,2,2,1,1,,
modified,calendar_time;combat_enemies;events_threads;player_state;rooms_objects,Utilities/Time/NextDay_NewDayEvents.rpy,12972,12450,2026-06-08T05:20:34,2026-05-25T20:34:29,37564480e99620e20903973b85ba12ac1fb5c47dd1d8d98fa72be47fdfdf1d29,51a177a0da03d4ffb429a0b96c3b93c123ee83ed1d677a5f2e2eff5622d7caca,0,0,0,0,0,0,3,3,1,1,,
modified,calendar_time;combat_enemies;events_threads;people_npc;rooms_objects,Utilities/Time/NextDay_TavernDaily.rpy,8480,8314,2026-06-08T04:45:02,2026-05-25T20:34:29,d78401cd1d859cf50c84eaeef8ac2cd2954e37741dcf63aafa5c080520b61b26,4ddbe336f36ee6dd6e7115809450d93a2002727a1f2330844902a553547f5e70,0,0,0,0,0,0,0,0,1,1,,
modified,calendar_time;rooms_objects,Utilities/Time/TimeChangeMenu.rpy,6395,7207,2026-06-06T16:52:11,2026-05-25T20:34:29,a475473ae4f1eee3ebabd87f0884c0690c3dbbbf3c7dd96d5d02e8365f4d766d,95922d6f0ca1e97c7ac3456782b6a0addc76cf213f36af0119cbb09c12fd511a,0,0,0,0,0,0,6,6,3,5,function:_time_current_slot;label:ApplyTimePeriodChange,function:_time_label;label:ApplyHudTimeSkipDays;label:ApplyHudTimeSkipToSlot;label:ApplyTimeSlotChange
modified,calendar_time;rooms_objects,Utilities/Time/TimeTurnSystem.rpy,2690,2066,2026-06-06T17:22:57,2026-05-25T20:34:29,f6fd9c4577a0124872b425762ae231fe4794a040db51c6a3261ac18f95abbb98,61e36755a15a09331aaf77e88e497e229eb921cb2d8e6608136eea79eb05a435,0,0,1,0,0,0,3,3,1,1,default:BlockTimeAdvance,
modified,other_structure,gui.rpy,16879,16464,2026-05-27T16:22:45,2026-05-25T20:34:29,6c27bb73baeefdc9a4ae75ee67f0ad779b62ae9d3a8cf6bd0dc3a5e49fcf7f0c,d5130ec3c2218b0e9ef22f1fd3c98455d236d2bc02436774aab455cdc41ae0ac,0,0,0,0,135,135,2,2,0,0,,
modified,other_structure,gui/styles.rpy,1127,715,2026-05-27T17:53:04,2026-05-25T20:34:29,899a4a6a929648f29cbc12c4320bd8d3deda8d10c13b3c3df316b857df6ac9b2,5b1ad9e3fe053d7821ba9caf8ce223cfd30074c542818a67cd8b1b3725a0af34,0,0,0,0,0,0,0,0,0,0,,
modified,items_inventory_clothes;json_data;people_npc,json/intro_sequence.json,291,2753,2026-05-27T16:05:58,2026-05-25T20:34:34,8fa373d73c7227d2ea2dc272ab5810efaae02b6f16d44864532717fa8c59e619,afcde81d9840981c412550f219036f05a19ce8408a04663c9847e60b92e46440,0,0,0,0,0,0,0,0,0,0,,
modified,items_inventory_clothes;json_data;player_state;rooms_objects;schedules,json/npcs/amanda.json,3410,3418,2026-05-27T17:53:05,2026-05-25T20:34:34,e3f597ac4d9bab01c99fbb8059ab9d604ec5548b9b15652b8e6b40b530893e79,7a615e874c855c84c1429fcba97f73d252ddf508f8c4090018e80945d829b44e,0,0,0,0,0,0,0,0,0,0,,
modified,items_inventory_clothes;json_data;player_state;rooms_objects;schedules,json/npcs/georgett.json,1847,2538,2026-06-07T02:26:21,2026-05-25T20:34:34,f97382ba4cc7257234f9b554413b75a8c17a2f55dc1057634a983609c0f83342,2ac2efd831b0081472813958a88fe31e9faa3a6b363497c48aa4301250563a9d,0,0,0,0,0,0,0,0,0,0,,
modified,items_inventory_clothes;json_data;player_state;rooms_objects;schedules,json/npcs/liza.json,1635,2327,2026-06-07T02:32:57,2026-05-25T20:34:34,2dc9535a9c8279ec7f49f0dac7879da783ff30cdf70761e82ca60e535024c43e,f7a157ff12f0cc11439e3f27da9d9e05c64732386f5c7dea446505e07e90a691,0,0,0,0,0,0,0,0,0,0,,
modified,events_threads;json_data;player_state;rooms_objects,json/tavern_events.json,6489,6350,2026-05-27T17:53:05,2026-05-25T20:34:34,a0614fc1670efdb383f856fcdb53722f7830555efdc253d244e2a572d1ba0ea3,d22dd35a72ace4d48518a6265bbb8ad78327c5d7663f6ba9e0aa38ba80fe1050,0,0,0,0,0,0,0,0,0,0,,
modified,calendar_time;events_threads;player_state,options.rpy,8454,6980,2026-05-27T16:58:56,2026-05-25T20:34:34,b57bbd23a6bcc833ea3adeac7a9a2a2113409aabeab8484b0e13c95b66665e86,3df856dbf3579beff6aec9c5e31209d04bd86b90bb6571a629b36bf6743103eb,0,0,2,2,20,21,0,0,0,0,,
modified,calendar_time;events_threads;items_inventory_clothes;json_data;people_npc;player_state;rooms_objects,script.rpy,28540,26979,2026-06-08T05:20:29,2026-05-25T20:34:34,f31d21b2f594fe04ff69edd8b62b6bf1c445a453b2d311a1538e537df90dce7f,174decf47d14c03541e3831d7faf3d07341740ac32e42c1c11287810e3c8b814,1,1,167,1,0,0,27,43,6,6,class:Calendar;default:AmandaVar;default:Arousal;default:AskedToday;default:BeckyVar;default:Breastfeed;default:ChurchDonatedAmount;default:ClaraVar;default:ClientsDayTotal;default:CockInAss;default:CockInMouth;default:CockInPussy;default:CockInTits;default:CumFaceOthers;default:CumFaceYou;default:CumInsideOthers;default:CumInsideYou;default:CumTitsOthers;default:CumTitsYou;default:CurLoc;default:CurrentLoc;default:CursedByEllona;default:CursedByEllonaDays;default:DanceSponsor;default:DateOfBirth;default:DayLastOrgasmGiven;default:Drunk;default:EddieCockInMouth;default:EddieCockInPussy;default:EddieCockInTits;default:EquippedArmor;default:EquippedWeapon;default:FlirtedToday;default:Friends;default:FuckedToday;default:GeorgettVar;default:GiftPreferences;default:GiftedToday;default:GiveOrgasms;default:GloryHoleLook;default:GrupenSex;default:HadSex;default:HarassInstructions;default:IrmaVar;default:KidBirthPosobie;default:KidsPosobie;default:Lactate;default:LastDaySex;default:LickPussy;default:LizaVar;default:MelissaVar;default:PlayerArousalReasons;default:PlayerChoresWeek;default:PlayerDressDaySt;default:PlayerDressLifeDays;default:PlayerForestBanUntilDay;default:PlayerHaircutDaySt;default:PlayerItemLifeDays;default:PlayerLastCumDay;default:PlayerMorningArousalDay;default:PlayerObservedNakedNpcDay;default:PlayerWakeStateNotice;default:PregTotalSuspects;default:ProstitutesKids;default:PussyVisible;default:PussyWetStart;default:SandraVar;default:ShortSkirtNoPanties;default:SickDays;default:SleepWakeHourOverride;default:SleepWakeMinuteOverride;default:SloganFixed;default:TalkedToday;default:TavernGloryHole;default:TavernHole;default:TitsVisible;default:UI_chores;default:WeeklyChoresLastEvalStamp;default:WeeklyVisitorsTrack;default:YouCockInMouth,class:MoonCalendar;function:_cal_advance_date_one_day;function:_cal_apply_counters_and_names;function:_cal_days_before_cycle;function:_cal_days_before_month;function:_cal_days_in_cycle;function:_cal_days_in_month;function:_cal_increment_age_cycle;function:_cal_is_long_cycle;function:_cal_normalize_date;function:_cal_periods_before_cycle;function:_cal_periods_in_cycle;function:_cal_sync_hour_from_slot;function:_cal_sync_slot_from_hour;function:calendar_advance_days;function:calendar_advance_minutes;function:calendar_advance_slots;function:calendar_birth_matches_today;function:calendar_birth_record;function:calendar_birth_record_from_ordinal;function:calendar_clock_text;function:calendar_day_number_from_fields;function:calendar_day_number_to_parts;function:calendar_format_date_en;function:calendar_format_date_ru;function:calendar_make_birth_record;function:calendar_minutes_until_next_time_slot;function:calendar_set_from_fields;function:calendar_set_time_slot;function:calendar_sync_state;function:calendar_time_status_text;function:calendar_total_minutes_runtime;function:days_in_month;function:is_long_cycle;function:periods_in_cycle;function:slot_start_hour
